x,y
0.21955,3.9513
0.2196,3.95456
0.21965,3.95782
0.2197,3.96107
0.21975,3.96432
0.2198,3.96757
0.21985,3.97081
0.2199,3.97405
0.21995,3.97729
0.22,3.98052
0.22005,3.98375
0.2201,3.98698
0.22015,3.9902
0.2202,3.99342
0.22025,3.99664
0.2203,3.99985
0.22035,4.00307
0.2204,4.00627
0.22045,4.00948
0.2205,4.01268
0.22055,4.01588
0.2206,4.01907
0.22065,4.02227
0.2207,4.02545
0.22075,4.02864
0.2208,4.03182
0.22085,4.035
0.2209,4.03818
0.22095,4.04135
0.221,4.04452
0.22105,4.04768
0.2211,4.05085
0.22115,4.054
0.2212,4.05716
0.22125,4.06031
0.2213,4.06346
0.22135,4.06661
0.2214,4.06975
0.22145,4.07289
0.2215,4.07602
0.22155,4.07916
0.2216,4.08229
0.22165,4.08541
0.2217,4.08853
0.22175,4.09165
0.2218,4.09477
0.22185,4.09788
0.2219,4.10099
0.22195,4.10409
0.222,4.1072
0.22205,4.1103
0.2221,4.11339
0.22215,4.11648
0.2222,4.11957
0.22225,4.12266
0.2223,4.12574
0.22235,4.12881
0.2224,4.13189
0.22245,4.13496
0.2225,4.13803
0.22255,4.14109
0.2226,4.14415
0.22265,4.14721
0.2227,4.15026
0.22275,4.15331
0.2228,4.15636
0.22285,4.1594
0.2229,4.16244
0.22295,4.16548
0.223,4.16851
0.22305,4.17154
0.2231,4.17457
0.22315,4.17759
0.2232,4.18061
0.22325,4.18362
0.2233,4.18664
0.22335,4.18964
0.2234,4.19265
0.22345,4.19565
0.2235,4.19865
0.22355,4.20164
0.2236,4.20463
0.22365,4.20762
0.2237,4.2106
0.22375,4.21358
0.2238,4.21656
0.22385,4.21953
0.2239,4.2225
0.22395,4.22546
0.224,4.22842
0.22405,4.23138
0.2241,4.23433
0.22415,4.23728
0.2242,4.24023
0.22425,4.24317
0.2243,4.24611
0.22435,4.24905
0.2244,4.25198
0.22445,4.25491
0.2245,4.25784
0.22455,4.26076
0.2246,4.26367
0.22465,4.26659
0.2247,4.2695
0.22475,4.2724
0.2248,4.27531
0.22485,4.27821
0.2249,4.2811
0.22495,4.28399
0.225,4.28688
0.22505,4.28977
0.2251,4.29265
0.22515,4.29552
0.2252,4.2984
0.22525,4.30126
0.2253,4.30413
0.22535,4.30699
0.2254,4.30985
0.22545,4.3127
0.2255,4.31555
0.22555,4.3184
0.2256,4.32124
0.22565,4.32408
0.2257,4.32692
0.22575,4.32975
0.2258,4.33258
0.22585,4.3354
0.2259,4.33822
0.22595,4.34104
0.226,4.34385
0.22605,4.34666
0.2261,4.34946
0.22615,4.35226
0.2262,4.35506
0.22625,4.35785
0.2263,4.36064
0.22635,4.36343
0.2264,4.36621
0.22645,4.36899
0.2265,4.37176
0.22655,4.37453
0.2266,4.37729
0.22665,4.38006
0.2267,4.38282
0.22675,4.38557
0.2268,4.38832
0.22685,4.39107
0.2269,4.39381
0.22695,4.39655
0.227,4.39928
0.22705,4.40201
0.2271,4.40474
0.22715,4.40746
0.2272,4.41018
0.22725,4.4129
0.2273,4.41561
0.22735,4.41831
0.2274,4.42102
0.22745,4.42372
0.2275,4.42641
0.22755,4.4291
0.2276,4.43179
0.22765,4.43447
0.2277,4.43715
0.22775,4.43983
0.2278,4.4425
0.22785,4.44516
0.2279,4.44783
0.22795,4.45049
0.228,4.45314
0.22805,4.45579
0.2281,4.45844
0.22815,4.46108
0.2282,4.46372
0.22825,4.46636
0.2283,4.46899
0.22835,4.47161
0.2284,4.47424
0.22845,4.47685
0.2285,4.47947
0.22855,4.48208
0.2286,4.48468
0.22865,4.48729
0.2287,4.48988
0.22875,4.49248
0.2288,4.49507
0.22885,4.49765
0.2289,4.50024
0.22895,4.50281
0.229,4.50539
0.22905,4.50796
0.2291,4.51052
0.22915,4.51308
0.2292,4.51564
0.22925,4.51819
0.2293,4.52074
0.22935,4.52328
0.2294,4.52582
0.22945,4.52836
0.2295,4.53089
0.22955,4.53342
0.2296,4.53594
0.22965,4.53846
0.2297,4.54098
0.22975,4.54349
0.2298,4.546
0.22985,4.5485
0.2299,4.551
0.22995,4.55349
0.23,4.55598
0.23005,4.55847
0.2301,4.56095
0.23015,4.56343
0.2302,4.5659
0.23025,4.56837
0.2303,4.57083
0.23035,4.57329
0.2304,4.57575
0.23045,4.5782
0.2305,4.58065
0.23055,4.58309
0.2306,4.58553
0.23065,4.58796
0.2307,4.59039
0.23075,4.59282
0.2308,4.59524
0.23085,4.59766
0.2309,4.60007
0.23095,4.60248
0.231,4.60489
0.23105,4.60729
0.2311,4.60968
0.23115,4.61207
0.2312,4.61446
0.23125,4.61684
0.2313,4.61922
0.23135,4.6216
0.2314,4.62397
0.23145,4.62633
0.2315,4.62869
0.23155,4.63105
0.2316,4.6334
0.23165,4.63575
0.2317,4.63809
0.23175,4.64043
0.2318,4.64277
0.23185,4.6451
0.2319,4.64743
0.23195,4.64975
0.232,4.65207
0.23205,4.65438
0.2321,4.65669
0.23215,4.65899
0.2322,4.66129
0.23225,4.66359
0.2323,4.66588
0.23235,4.66816
0.2324,4.67045
0.23245,4.67272
0.2325,4.675
0.23255,4.67727
0.2326,4.67953
0.23265,4.68179
0.2327,4.68405
0.23275,4.6863
0.2328,4.68854
0.23285,4.69079
0.2329,4.69302
0.23295,4.69526
0.233,4.69748
0.23305,4.69971
0.2331,4.70193
0.23315,4.70414
0.2332,4.70635
0.23325,4.70856
0.2333,4.71076
0.23335,4.71296
0.2334,4.71515
0.23345,4.71734
0.2335,4.71952
0.23355,4.7217
0.2336,4.72388
0.23365,4.72605
0.2337,4.72821
0.23375,4.73037
0.2338,4.73253
0.23385,4.73468
0.2339,4.73683
0.23395,4.73897
0.234,4.74111
0.23405,4.74324
0.2341,4.74537
0.23415,4.74749
0.2342,4.74961
0.23425,4.75173
0.2343,4.75384
0.23435,4.75595
0.2344,4.75805
0.23445,4.76014
0.2345,4.76224
0.23455,4.76432
0.2346,4.76641
0.23465,4.76849
0.2347,4.77056
0.23475,4.77263
0.2348,4.77469
0.23485,4.77675
0.2349,4.77881
0.23495,4.78086
0.235,4.7829
0.23505,4.78495
0.2351,4.78698
0.23515,4.78901
0.2352,4.79104
0.23525,4.79306
0.2353,4.79508
0.23535,4.7971
0.2354,4.7991
0.23545,4.80111
0.2355,4.80311
0.23555,4.8051
0.2356,4.80709
0.23565,4.80908
0.2357,4.81106
0.23575,4.81303
0.2358,4.815
0.23585,4.81697
0.2359,4.81893
0.23595,4.82089
0.236,4.82284
0.23605,4.82479
0.2361,4.82673
0.23615,4.82867
0.2362,4.8306
0.23625,4.83253
0.2363,4.83445
0.23635,4.83637
0.2364,4.83829
0.23645,4.8402
0.2365,4.8421
0.23655,4.844
0.2366,4.8459
0.23665,4.84779
0.2367,4.84967
0.23675,4.85155
0.2368,4.85343
0.23685,4.8553
0.2369,4.85717
0.23695,4.85903
0.237,4.86089
0.23705,4.86274
0.2371,4.86459
0.23715,4.86643
0.2372,4.86827
0.23725,4.8701
0.2373,4.87193
0.23735,4.87375
0.2374,4.87557
0.23745,4.87738
0.2375,4.87919
0.23755,4.881
0.2376,4.88279
0.23765,4.88459
0.2377,4.88638
0.23775,4.88816
0.2378,4.88994
0.23785,4.89172
0.2379,4.89349
0.23795,4.89525
0.238,4.89701
0.23805,4.89877
0.2381,4.90052
0.23815,4.90226
0.2382,4.90401
0.23825,4.90574
0.2383,4.90747
0.23835,4.9092
0.2384,4.91092
0.23845,4.91264
0.2385,4.91435
0.23855,4.91605
0.2386,4.91776
0.23865,4.91945
0.2387,4.92114
0.23875,4.92283
0.2388,4.92451
0.23885,4.92619
0.2389,4.92786
0.23895,4.92953
0.239,4.93119
0.23905,4.93285
0.2391,4.9345
0.23915,4.93615
0.2392,4.93779
0.23925,4.93943
0.2393,4.94106
0.23935,4.94269
0.2394,4.94431
0.23945,4.94593
0.2395,4.94754
0.23955,4.94915
0.2396,4.95075
0.23965,4.95235
0.2397,4.95394
0.23975,4.95553
0.2398,4.95711
0.23985,4.95869
0.2399,4.96026
0.23995,4.96183
0.24,4.96339
0.24005,4.96495
0.2401,4.9665
0.24015,4.96805
0.2402,4.9696
0.24025,4.97113
0.2403,4.97267
0.24035,4.97419
0.2404,4.97572
0.24045,4.97723
0.2405,4.97875
0.24055,4.98025
0.2406,4.98176
0.24065,4.98325
0.2407,4.98475
0.24075,4.98623
0.2408,4.98772
0.24085,4.98919
0.2409,4.99067
0.24095,4.99213
0.241,4.9936
0.24105,4.99505
0.2411,4.99651
0.24115,4.99795
0.2412,4.99939
0.24125,5.00083
0.2413,5.00226
0.24135,5.00369
0.2414,5.00511
0.24145,5.00653
0.2415,5.00794
0.24155,5.00935
0.2416,5.01075
0.24165,5.01214
0.2417,5.01353
0.24175,5.01492
0.2418,5.0163
0.24185,5.01768
0.2419,5.01905
0.24195,5.02041
0.242,5.02177
0.24205,5.02313
0.2421,5.02448
0.24215,5.02582
0.2422,5.02716
0.24225,5.0285
0.2423,5.02983
0.24235,5.03115
0.2424,5.03247
0.24245,5.03379
0.2425,5.0351
0.24255,5.0364
0.2426,5.0377
0.24265,5.03899
0.2427,5.04028
0.24275,5.04156
0.2428,5.04284
0.24285,5.04411
0.2429,5.04538
0.24295,5.04664
0.243,5.0479
0.24305,5.04915
0.2431,5.0504
0.24315,5.05164
0.2432,5.05288
0.24325,5.05411
0.2433,5.05534
0.24335,5.05656
0.2434,5.05777
0.24345,5.05899
0.2435,5.06019
0.24355,5.06139
0.2436,5.06259
0.24365,5.06378
0.2437,5.06496
0.24375,5.06614
0.2438,5.06732
0.24385,5.06848
0.2439,5.06965
0.24395,5.07081
0.244,5.07196
0.24405,5.07311
0.2441,5.07425
0.24415,5.07539
0.2442,5.07652
0.24425,5.07765
0.2443,5.07877
0.24435,5.07989
0.2444,5.081
0.24445,5.08211
0.2445,5.08321
0.24455,5.0843
0.2446,5.08539
0.24465,5.08648
0.2447,5.08756
0.24475,5.08863
0.2448,5.0897
0.24485,5.09077
0.2449,5.09183
0.24495,5.09288
0.245,5.09393
0.24505,5.09497
0.2451,5.09601
0.24515,5.09704
0.2452,5.09807
0.24525,5.09909
0.2453,5.10011
0.24535,5.10112
0.2454,5.10213
0.24545,5.10313
0.2455,5.10412
0.24555,5.10511
0.2456,5.1061
0.24565,5.10708
0.2457,5.10805
0.24575,5.10902
0.2458,5.10998
0.24585,5.11094
0.2459,5.1119
0.24595,5.11284
0.246,5.11379
0.24605,5.11472
0.2461,5.11566
0.24615,5.11658
0.2462,5.1175
0.24625,5.11842
0.2463,5.11933
0.24635,5.12024
0.2464,5.12114
0.24645,5.12203
0.2465,5.12292
0.24655,5.1238
0.2466,5.12468
0.24665,5.12555
0.2467,5.12642
0.24675,5.12729
0.2468,5.12814
0.24685,5.12899
0.2469,5.12984
0.24695,5.13068
0.247,5.13152
0.24705,5.13235
0.2471,5.13317
0.24715,5.13399
0.2472,5.13481
0.24725,5.13562
0.2473,5.13642
0.24735,5.13722
0.2474,5.13801
0.24745,5.1388
0.2475,5.13958
0.24755,5.14036
0.2476,5.14113
0.24765,5.14189
0.2477,5.14265
0.24775,5.14341
0.2478,5.14416
0.24785,5.1449
0.2479,5.14564
0.24795,5.14638
0.248,5.1471
0.24805,5.14783
0.2481,5.14854
0.24815,5.14926
0.2482,5.14996
0.24825,5.15066
0.2483,5.15136
0.24835,5.15205
0.2484,5.15274
0.24845,5.15341
0.2485,5.15409
0.24855,5.15476
0.2486,5.15542
0.24865,5.15608
0.2487,5.15673
0.24875,5.15738
0.2488,5.15802
0.24885,5.15866
0.2489,5.15929
0.24895,5.15991
0.249,5.16053
0.24905,5.16115
0.2491,5.16176
0.24915,5.16236
0.2492,5.16296
0.24925,5.16355
0.2493,5.16414
0.24935,5.16472
0.2494,5.1653
0.24945,5.16587
0.2495,5.16643
0.24955,5.16699
0.2496,5.16755
0.24965,5.1681
0.2497,5.16864
0.24975,5.16918
0.2498,5.16971
0.24985,5.17024
0.2499,5.17076
0.24995,5.17128
0.25,5.17179
0.25005,5.17229
0.2501,5.17279
0.25015,5.17329
0.2502,5.17378
0.25025,5.17426
0.2503,5.17474
0.25035,5.17521
0.2504,5.17568
0.25045,5.17614
0.2505,5.1766
0.25055,5.17705
0.2506,5.17749
0.25065,5.17793
0.2507,5.17837
0.25075,5.1788
0.2508,5.17922
0.25085,5.17964
0.2509,5.18005
0.25095,5.18046
0.251,5.18086
0.25105,5.18126
0.2511,5.18165
0.25115,5.18203
0.2512,5.18241
0.25125,5.18278
0.2513,5.18315
0.25135,5.18352
0.2514,5.18387
0.25145,5.18423
0.2515,5.18457
0.25155,5.18491
0.2516,5.18525
0.25165,5.18558
0.2517,5.1859
0.25175,5.18622
0.2518,5.18654
0.25185,5.18684
0.2519,5.18715
0.25195,5.18744
0.252,5.18774
0.25205,5.18802
0.2521,5.1883
0.25215,5.18858
0.2522,5.18885
0.25225,5.18911
0.2523,5.18937
0.25235,5.18962
0.2524,5.18987
0.25245,5.19011
0.2525,5.19035
0.25255,5.19058
0.2526,5.1908
0.25265,5.19102
0.2527,5.19124
0.25275,5.19145
0.2528,5.19165
0.25285,5.19185
0.2529,5.19204
0.25295,5.19223
0.253,5.19241
0.25305,5.19258
0.2531,5.19275
0.25315,5.19292
0.2532,5.19308
0.25325,5.19323
0.2533,5.19338
0.25335,5.19352
0.2534,5.19366
0.25345,5.19379
0.2535,5.19391
0.25355,5.19403
0.2536,5.19415
0.25365,5.19426
0.2537,5.19436
0.25375,5.19446
0.2538,5.19455
0.25385,5.19464
0.2539,5.19472
0.25395,5.1948
0.254,5.19487
0.25405,5.19493
0.2541,5.19499
0.25415,5.19504
0.2542,5.19509
0.25425,5.19513
0.2543,5.19517
0.25435,5.1952
0.2544,5.19523
0.25445,5.19525
0.2545,5.19526
0.25455,5.19527
0.2546,5.19528
0.25465,5.19527
0.2547,5.19527
0.25475,5.19525
0.2548,5.19524
0.25485,5.19521
0.2549,5.19518
0.25495,5.19515
0.255,5.19511
0.25505,5.19506
0.2551,5.19501
0.25515,5.19495
0.2552,5.19489
0.25525,5.19482
0.2553,5.19474
0.25535,5.19466
0.2554,5.19458
0.25545,5.19449
0.2555,5.19439
0.25555,5.19429
0.2556,5.19418
0.25565,5.19407
0.2557,5.19395
0.25575,5.19383
0.2558,5.1937
0.25585,5.19356
0.2559,5.19342
0.25595,5.19327
0.256,5.19312
0.25605,5.19296
0.2561,5.1928
0.25615,5.19263
0.2562,5.19246
0.25625,5.19228
0.2563,5.19209
0.25635,5.1919
0.2564,5.19171
0.25645,5.1915
0.2565,5.1913
0.25655,5.19108
0.2566,5.19086
0.25665,5.19064
0.2567,5.19041
0.25675,5.19017
0.2568,5.18993
0.25685,5.18968
0.2569,5.18943
0.25695,5.18917
0.257,5.18891
0.25705,5.18864
0.2571,5.18837
0.25715,5.18809
0.2572,5.1878
0.25725,5.18751
0.2573,5.18721
0.25735,5.18691
0.2574,5.1866
0.25745,5.18629
0.2575,5.18597
0.25755,5.18564
0.2576,5.18531
0.25765,5.18498
0.2577,5.18464
0.25775,5.18429
0.2578,5.18394
0.25785,5.18358
0.2579,5.18322
0.25795,5.18285
0.258,5.18247
0.25805,5.18209
0.2581,5.1817
0.25815,5.18131
0.2582,5.18092
0.25825,5.18051
0.2583,5.1801
0.25835,5.17969
0.2584,5.17927
0.25845,5.17885
0.2585,5.17841
0.25855,5.17798
0.2586,5.17754
0.25865,5.17709
0.2587,5.17664
0.25875,5.17618
0.2588,5.17571
0.25885,5.17524
0.2589,5.17477
0.25895,5.17429
0.259,5.1738
0.25905,5.17331
0.2591,5.17281
0.25915,5.17231
0.2592,5.1718
0.25925,5.17129
0.2593,5.17077
0.25935,5.17024
0.2594,5.16971
0.25945,5.16917
0.2595,5.16863
0.25955,5.16808
0.2596,5.16753
0.25965,5.16697
0.2597,5.16641
0.25975,5.16584
0.2598,5.16526
0.25985,5.16468
0.2599,5.16409
0.25995,5.1635
0.26,5.1629
0.26005,5.1623
0.2601,5.16169
0.26015,5.16107
0.2602,5.16045
0.26025,5.15983
0.2603,5.1592
0.26035,5.15856
0.2604,5.15792
0.26045,5.15727
0.2605,5.15662
0.26055,5.15596
0.2606,5.15529
0.26065,5.15462
0.2607,5.15395
0.26075,5.15327
0.2608,5.15258
0.26085,5.15189
0.2609,5.15119
0.26095,5.15049
0.261,5.14978
0.26105,5.14906
0.2611,5.14834
0.26115,5.14762
0.2612,5.14688
0.26125,5.14615
0.2613,5.1454
0.26135,5.14466
0.2614,5.1439
0.26145,5.14314
0.2615,5.14238
0.26155,5.14161
0.2616,5.14083
0.26165,5.14005
0.2617,5.13927
0.26175,5.13847
0.2618,5.13767
0.26185,5.13687
0.2619,5.13606
0.26195,5.13525
0.262,5.13443
0.26205,5.1336
0.2621,5.13277
0.26215,5.13193
0.2622,5.13109
0.26225,5.13024
0.2623,5.12939
0.26235,5.12853
0.2624,5.12767
0.26245,5.1268
0.2625,5.12592
0.26255,5.12504
0.2626,5.12415
0.26265,5.12326
0.2627,5.12236
0.26275,5.12146
0.2628,5.12055
0.26285,5.11964
0.2629,5.11872
0.26295,5.11779
0.263,5.11686
0.26305,5.11592
0.2631,5.11498
0.26315,5.11404
0.2632,5.11308
0.26325,5.11212
0.2633,5.11116
0.26335,5.11019
0.2634,5.10922
0.26345,5.10823
0.2635,5.10725
0.26355,5.10626
0.2636,5.10526
0.26365,5.10426
0.2637,5.10325
0.26375,5.10224
0.2638,5.10122
0.26385,5.10019
0.2639,5.09916
0.26395,5.09813
0.264,5.09708
0.26405,5.09604
0.2641,5.09498
0.26415,5.09393
0.2642,5.09286
0.26425,5.0918
0.2643,5.09072
0.26435,5.08964
0.2644,5.08856
0.26445,5.08746
0.2645,5.08637
0.26455,5.08527
0.2646,5.08416
0.26465,5.08305
0.2647,5.08193
0.26475,5.0808
0.2648,5.07968
0.26485,5.07854
0.2649,5.0774
0.26495,5.07626
0.265,5.0751
0.26505,5.07395
0.2651,5.07279
0.26515,5.07162
0.2652,5.07044
0.26525,5.06927
0.2653,5.06808
0.26535,5.06689
0.2654,5.0657
0.26545,5.0645
0.2655,5.06329
0.26555,5.06208
0.2656,5.06086
0.26565,5.05964
0.2657,5.05841
0.26575,5.05718
0.2658,5.05594
0.26585,5.0547
0.2659,5.05345
0.26595,5.05219
0.266,5.05093
0.26605,5.04966
0.2661,5.04839
0.26615,5.04712
0.2662,5.04583
0.26625,5.04455
0.2663,5.04325
0.26635,5.04195
0.2664,5.04065
0.26645,5.03934
0.2665,5.03802
0.26655,5.0367
0.2666,5.03538
0.26665,5.03405
0.2667,5.03271
0.26675,5.03137
0.2668,5.03002
0.26685,5.02867
0.2669,5.02731
0.26695,5.02594
0.267,5.02457
0.26705,5.0232
0.2671,5.02182
0.26715,5.02043
0.2672,5.01904
0.26725,5.01765
0.2673,5.01624
0.26735,5.01484
0.2674,5.01342
0.26745,5.01201
0.2675,5.01058
0.26755,5.00915
0.2676,5.00772
0.26765,5.00628
0.2677,5.00483
0.26775,5.00338
0.2678,5.00193
0.26785,5.00047
0.2679,4.999
0.26795,4.99753
0.268,4.99605
0.26805,4.99457
0.2681,4.99308
0.26815,4.99158
0.2682,4.99009
0.26825,4.98858
0.2683,4.98707
0.26835,4.98556
0.2684,4.98403
0.26845,4.98251
0.2685,4.98098
0.26855,4.97944
0.2686,4.9779
0.26865,4.97635
0.2687,4.9748
0.26875,4.97324
0.2688,4.97168
0.26885,4.97011
0.2689,4.96853
0.26895,4.96695
0.269,4.96537
0.26905,4.96378
0.2691,4.96218
0.26915,4.96058
0.2692,4.95897
0.26925,4.95736
0.2693,4.95575
0.26935,4.95412
0.2694,4.9525
0.26945,4.95086
0.2695,4.94922
0.26955,4.94758
0.2696,4.94593
0.26965,4.94428
0.2697,4.94262
0.26975,4.94095
0.2698,4.93928
0.26985,4.93761
0.2699,4.93592
0.26995,4.93424
0.27,4.93255
0.27005,4.93085
0.2701,4.92915
0.27015,4.92744
0.2702,4.92573
0.27025,4.92401
0.2703,4.92228
0.27035,4.92056
0.2704,4.91882
0.27045,4.91708
0.2705,4.91534
0.27055,4.91359
0.2706,4.91183
0.27065,4.91007
0.2707,4.90831
0.27075,4.90653
0.2708,4.90476
0.27085,4.90298
0.2709,4.90119
0.27095,4.8994
0.271,4.8976
0.27105,4.8958
0.2711,4.89399
0.27115,4.89218
0.2712,4.89036
0.27125,4.88853
0.2713,4.8867
0.27135,4.88487
0.2714,4.88303
0.27145,4.88119
0.2715,4.87934
0.27155,4.87748
0.2716,4.87562
0.27165,4.87375
0.2717,4.87188
0.27175,4.87001
0.2718,4.86813
0.27185,4.86624
0.2719,4.86435
0.27195,4.86245
0.272,4.86055
0.27205,4.85864
0.2721,4.85673
0.27215,4.85481
0.2722,4.85289
0.27225,4.85096
0.2723,4.84902
0.27235,4.84709
0.2724,4.84514
0.27245,4.84319
0.2725,4.84124
0.27255,4.83928
0.2726,4.83731
0.27265,4.83534
0.2727,4.83337
0.27275,4.83139
0.2728,4.8294
0.27285,4.82741
0.2729,4.82542
0.27295,4.82342
0.273,4.82141
0.27305,4.8194
0.2731,4.81738
0.27315,4.81536
0.2732,4.81333
0.27325,4.8113
0.2733,4.80926
0.27335,4.80722
0.2734,4.80517
0.27345,4.80312
0.2735,4.80106
0.27355,4.799
0.2736,4.79693
0.27365,4.79486
0.2737,4.79278
0.27375,4.7907
0.2738,4.78861
0.27385,4.78652
0.2739,4.78442
0.27395,4.78231
0.274,4.7802
0.27405,4.77809
0.2741,4.77597
0.27415,4.77385
0.2742,4.77172
0.27425,4.76958
0.2743,4.76744
0.27435,4.7653
0.2744,4.76315
0.27445,4.76099
0.2745,4.75883
0.27455,4.75667
0.2746,4.7545
0.27465,4.75232
0.2747,4.75014
0.27475,4.74796
0.2748,4.74577
0.27485,4.74357
0.2749,4.74137
0.27495,4.73917
0.275,4.73696
0.27505,4.73474
0.2751,4.73252
0.27515,4.73029
0.2752,4.72806
0.27525,4.72583
0.2753,4.72359
0.27535,4.72134
0.2754,4.71909
0.27545,4.71683
0.2755,4.71457
0.27555,4.71231
0.2756,4.71004
0.27565,4.70776
0.2757,4.70548
0.27575,4.70319
0.2758,4.7009
0.27585,4.69861
0.2759,4.6963
0.27595,4.694
0.276,4.69169
0.27605,4.68937
0.2761,4.68705
0.27615,4.68472
0.2762,4.68239
0.27625,4.68006
0.2763,4.67772
0.27635,4.67537
0.2764,4.67302
0.27645,4.67066
0.2765,4.6683
0.27655,4.66594
0.2766,4.66357
0.27665,4.66119
0.2767,4.65881
0.27675,4.65643
0.2768,4.65403
0.27685,4.65164
0.2769,4.64924
0.27695,4.64683
0.277,4.64442
0.27705,4.64201
0.2771,4.63959
0.27715,4.63716
0.2772,4.63473
0.27725,4.6323
0.2773,4.62986
0.27735,4.62741
0.2774,4.62496
0.27745,4.62251
0.2775,4.62005
0.27755,4.61759
0.2776,4.61512
0.27765,4.61264
0.2777,4.61016
0.27775,4.60768
0.2778,4.60519
0.27785,4.6027
0.2779,4.6002
0.27795,4.5977
0.278,4.59519
0.27805,4.59268
0.2781,4.59016
0.27815,4.58764
0.2782,4.58511
0.27825,4.58258
0.2783,4.58004
0.27835,4.5775
0.2784,4.57495
0.27845,4.5724
0.2785,4.56984
0.27855,4.56728
0.2786,4.56471
0.27865,4.56214
0.2787,4.55957
0.27875,4.55699
0.2788,4.5544
0.27885,4.55181
0.2789,4.54922
0.27895,4.54662
0.279,4.54401
0.27905,4.5414
0.2791,4.53879
0.27915,4.53617
0.2792,4.53355
0.27925,4.53092
0.2793,4.52829
0.27935,4.52565
0.2794,4.523
0.27945,4.52036
0.2795,4.51771
0.27955,4.51505
0.2796,4.51239
0.27965,4.50972
0.2797,4.50705
0.27975,4.50437
0.2798,4.50169
0.27985,4.49901
0.2799,4.49632
0.27995,4.49362
0.28,4.49092
0.28005,4.48822
0.2801,4.48551
0.28015,4.4828
0.2802,4.48008
0.28025,4.47735
0.2803,4.47463
0.28035,4.47189
0.2804,4.46916
0.28045,4.46642
0.2805,4.46367
0.28055,4.46092
0.2806,4.45816
0.28065,4.4554
0.2807,4.45264
0.28075,4.44987
0.2808,4.44709
0.28085,4.44431
0.2809,4.44153
0.28095,4.43874
0.281,4.43595
0.28105,4.43315
0.2811,4.43035
0.28115,4.42754
0.2812,4.42473
0.28125,4.42191
0.2813,4.41909
0.28135,4.41627
0.2814,4.41344
0.28145,4.4106
0.2815,4.40776
0.28155,4.40492
0.2816,4.40207
0.28165,4.39922
0.2817,4.39636
0.28175,4.3935
0.2818,4.39063
0.28185,4.38776
0.2819,4.38489
0.28195,4.38201
0.282,4.37912
0.28205,4.37623
0.2821,4.37334
0.28215,4.37044
0.2822,4.36754
0.28225,4.36463
0.2823,4.36172
0.28235,4.3588
0.2824,4.35588
0.28245,4.35295
0.2825,4.35002
0.28255,4.34709
0.2826,4.34415
0.28265,4.3412
0.2827,4.33826
0.28275,4.3353
0.2828,4.33235
0.28285,4.32938
0.2829,4.32642
0.28295,4.32345
0.283,4.32047
0.28305,4.31749
0.2831,4.31451
0.28315,4.31152
0.2832,4.30853
0.28325,4.30553
0.2833,4.30253
0.28335,4.29952
0.2834,4.29651
0.28345,4.2935
0.2835,4.29048
0.28355,4.28745
0.2836,4.28442
0.28365,4.28139
0.2837,4.27835
0.28375,4.27531
0.2838,4.27226
0.28385,4.26921
0.2839,4.26616
0.28395,4.2631
0.284,4.26004
0.28405,4.25697
0.2841,4.2539
0.28415,4.25082
0.2842,4.24774
0.28425,4.24465
0.2843,4.24156
0.28435,4.23847
0.2844,4.23537
0.28445,4.23227
0.2845,4.22916
0.28455,4.22605
0.2846,4.22293
0.28465,4.21981
0.2847,4.21669
0.28475,4.21356
0.2848,4.21042
0.28485,4.20729
0.2849,4.20414
0.28495,4.201
0.285,4.19785
0.28505,4.19469
0.2851,4.19153
0.28515,4.18837
0.2852,4.1852
0.28525,4.18203
0.2853,4.17885
0.28535,4.17567
0.2854,4.17249
0.28545,4.1693
0.2855,4.16611
0.28555,4.16291
0.2856,4.15971
0.28565,4.1565
0.2857,4.15329
0.28575,4.15008
0.2858,4.14686
0.28585,4.14363
0.2859,4.14041
0.28595,4.13717
0.286,4.13394
0.28605,4.1307
0.2861,4.12746
0.28615,4.12421
0.2862,4.12095
0.28625,4.1177
0.2863,4.11444
0.28635,4.11117
0.2864,4.1079
0.28645,4.10463
0.2865,4.10135
0.28655,4.09807
0.2866,4.09479
0.28665,4.0915
0.2867,4.0882
0.28675,4.0849
0.2868,4.0816
0.28685,4.07829
0.2869,4.07498
0.28695,4.07167
0.287,4.06835
0.28705,4.06503
0.2871,4.0617
0.28715,4.05837
0.2872,4.05503
0.28725,4.0517
0.2873,4.04835
0.28735,4.045
0.2874,4.04165
0.28745,4.0383
0.2875,4.03494
0.28755,4.03157
0.2876,4.02821
0.28765,4.02483
0.2877,4.02146
0.28775,4.01808
0.2878,4.0147
0.28785,4.01131
0.2879,4.00792
0.28795,4.00452
0.288,4.00112
0.28805,3.99771
0.2881,3.99431
0.28815,3.99089
0.2882,3.98748
0.28825,3.98406
0.2883,3.98063
0.28835,3.97721
0.2884,3.97377
0.28845,3.97034
0.2885,3.9669
0.28855,3.96345
0.2886,3.96001
0.28865,3.95656
0.2887,3.9531
0.28875,3.94964
0.2888,3.94618
0.28885,3.94271
0.2889,3.93924
0.28895,3.93576
0.289,3.93228
0.28905,3.9288
0.2891,3.92531
0.28915,3.92182
0.2892,3.91833
0.28925,3.91483
0.2893,3.91132
0.28935,3.90782
0.2894,3.90431
0.28945,3.90079
0.2895,3.89727
0.28955,3.89375
0.2896,3.89023
0.28965,3.8867
0.2897,3.88316
0.28975,3.87963
0.2898,3.87608
0.28985,3.87254
0.2899,3.86899
