x,y
0.26755,-0.28633
0.2676,-0.28626
0.26765,-0.28619
0.2677,-0.28612
0.26775,-0.28605
0.2678,-0.28597
0.26785,-0.2859
0.2679,-0.28583
0.26795,-0.28575
0.268,-0.28568
0.26805,-0.2856
0.2681,-0.28553
0.26815,-0.28545
0.2682,-0.28538
0.26825,-0.2853
0.2683,-0.28523
0.26835,-0.28515
0.2684,-0.28508
0.26845,-0.285
0.2685,-0.28492
0.26855,-0.28485
0.2686,-0.28477
0.26865,-0.28469
0.2687,-0.28461
0.26875,-0.28453
0.2688,-0.28446
0.26885,-0.28438
0.2689,-0.2843
0.26895,-0.28422
0.269,-0.28414
0.26905,-0.28406
0.2691,-0.28398
0.26915,-0.2839
0.2692,-0.28382
0.26925,-0.28374
0.2693,-0.28366
0.26935,-0.28357
0.2694,-0.28349
0.26945,-0.28341
0.2695,-0.28333
0.26955,-0.28325
0.2696,-0.28316
0.26965,-0.28308
0.2697,-0.283
0.26975,-0.28291
0.2698,-0.28283
0.26985,-0.28274
0.2699,-0.28266
0.26995,-0.28257
0.27,-0.28249
0.27005,-0.2824
0.2701,-0.28232
0.27015,-0.28223
0.2702,-0.28215
0.27025,-0.28206
0.2703,-0.28197
0.27035,-0.28189
0.2704,-0.2818
0.27045,-0.28171
0.2705,-0.28162
0.27055,-0.28153
0.2706,-0.28145
0.27065,-0.28136
0.2707,-0.28127
0.27075,-0.28118
0.2708,-0.28109
0.27085,-0.281
0.2709,-0.28091
0.27095,-0.28082
0.271,-0.28073
0.27105,-0.28064
0.2711,-0.28055
0.27115,-0.28045
0.2712,-0.28036
0.27125,-0.28027
0.2713,-0.28018
0.27135,-0.28008
0.2714,-0.27999
0.27145,-0.2799
0.2715,-0.2798
0.27155,-0.27971
0.2716,-0.27962
0.27165,-0.27952
0.2717,-0.27943
0.27175,-0.27933
0.2718,-0.27924
0.27185,-0.27914
0.2719,-0.27905
0.27195,-0.27895
0.272,-0.27885
0.27205,-0.27876
0.2721,-0.27866
0.27215,-0.27856
0.2722,-0.27847
0.27225,-0.27837
0.2723,-0.27827
0.27235,-0.27817
0.2724,-0.27807
0.27245,-0.27798
0.2725,-0.27788
0.27255,-0.27778
0.2726,-0.27768
0.27265,-0.27758
0.2727,-0.27748
0.27275,-0.27738
0.2728,-0.27728
0.27285,-0.27718
0.2729,-0.27707
0.27295,-0.27697
0.273,-0.27687
0.27305,-0.27677
0.2731,-0.27667
0.27315,-0.27656
0.2732,-0.27646
0.27325,-0.27636
0.2733,-0.27626
0.27335,-0.27615
0.2734,-0.27605
0.27345,-0.27594
0.2735,-0.27584
0.27355,-0.27573
0.2736,-0.27563
0.27365,-0.27552
0.2737,-0.27542
0.27375,-0.27531
0.2738,-0.27521
0.27385,-0.2751
0.2739,-0.27499
0.27395,-0.27489
0.274,-0.27478
0.27405,-0.27467
0.2741,-0.27456
0.27415,-0.27445
0.2742,-0.27435
0.27425,-0.27424
0.2743,-0.27413
0.27435,-0.27402
0.2744,-0.27391
0.27445,-0.2738
0.2745,-0.27369
0.27455,-0.27358
0.2746,-0.27347
0.27465,-0.27336
0.2747,-0.27325
0.27475,-0.27314
0.2748,-0.27303
0.27485,-0.27291
0.2749,-0.2728
0.27495,-0.27269
0.275,-0.27258
0.27505,-0.27246
0.2751,-0.27235
0.27515,-0.27224
0.2752,-0.27212
0.27525,-0.27201
0.2753,-0.27189
0.27535,-0.27178
0.2754,-0.27166
0.27545,-0.27155
0.2755,-0.27143
0.27555,-0.27132
0.2756,-0.2712
0.27565,-0.27109
0.2757,-0.27097
0.27575,-0.27085
0.2758,-0.27074
0.27585,-0.27062
0.2759,-0.2705
0.27595,-0.27038
0.276,-0.27026
0.27605,-0.27015
0.2761,-0.27003
0.27615,-0.26991
0.2762,-0.26979
0.27625,-0.26967
0.2763,-0.26955
0.27635,-0.26943
0.2764,-0.26931
0.27645,-0.26919
0.2765,-0.26907
0.27655,-0.26895
0.2766,-0.26883
0.27665,-0.2687
0.2767,-0.26858
0.27675,-0.26846
0.2768,-0.26834
0.27685,-0.26821
0.2769,-0.26809
0.27695,-0.26797
0.277,-0.26785
0.27705,-0.26772
0.2771,-0.2676
0.27715,-0.26747
0.2772,-0.26735
0.27725,-0.26722
0.2773,-0.2671
0.27735,-0.26697
0.2774,-0.26685
0.27745,-0.26672
0.2775,-0.26659
0.27755,-0.26647
0.2776,-0.26634
0.27765,-0.26621
0.2777,-0.26609
0.27775,-0.26596
0.2778,-0.26583
0.27785,-0.2657
0.2779,-0.26558
0.27795,-0.26545
0.278,-0.26532
0.27805,-0.26519
0.2781,-0.26506
0.27815,-0.26493
0.2782,-0.2648
0.27825,-0.26467
0.2783,-0.26454
0.27835,-0.26441
0.2784,-0.26428
0.27845,-0.26415
0.2785,-0.26401
0.27855,-0.26388
0.2786,-0.26375
0.27865,-0.26362
0.2787,-0.26349
0.27875,-0.26335
0.2788,-0.26322
0.27885,-0.26309
0.2789,-0.26295
0.27895,-0.26282
0.279,-0.26268
0.27905,-0.26255
0.2791,-0.26242
0.27915,-0.26228
0.2792,-0.26215
0.27925,-0.26201
0.2793,-0.26187
0.27935,-0.26174
0.2794,-0.2616
0.27945,-0.26146
0.2795,-0.26133
0.27955,-0.26119
0.2796,-0.26105
0.27965,-0.26092
0.2797,-0.26078
0.27975,-0.26064
0.2798,-0.2605
0.27985,-0.26036
0.2799,-0.26022
0.27995,-0.26008
0.28,-0.25995
0.28005,-0.25981
0.2801,-0.25967
0.28015,-0.25953
0.2802,-0.25938
0.28025,-0.25924
0.2803,-0.2591
0.28035,-0.25896
0.2804,-0.25882
0.28045,-0.25868
0.2805,-0.25854
0.28055,-0.25839
0.2806,-0.25825
0.28065,-0.25811
0.2807,-0.25797
0.28075,-0.25782
0.2808,-0.25768
0.28085,-0.25753
0.2809,-0.25739
0.28095,-0.25725
0.281,-0.2571
0.28105,-0.25696
0.2811,-0.25681
0.28115,-0.25667
0.2812,-0.25652
0.28125,-0.25637
0.2813,-0.25623
0.28135,-0.25608
0.2814,-0.25593
0.28145,-0.25579
0.2815,-0.25564
0.28155,-0.25549
0.2816,-0.25534
0.28165,-0.2552
0.2817,-0.25505
0.28175,-0.2549
0.2818,-0.25475
0.28185,-0.2546
0.2819,-0.25445
0.28195,-0.2543
0.282,-0.25415
0.28205,-0.254
0.2821,-0.25385
0.28215,-0.2537
0.2822,-0.25355
0.28225,-0.2534
0.2823,-0.25325
0.28235,-0.2531
0.2824,-0.25294
0.28245,-0.25279
0.2825,-0.25264
0.28255,-0.25249
0.2826,-0.25233
0.28265,-0.25218
0.2827,-0.25203
0.28275,-0.25187
0.2828,-0.25172
0.28285,-0.25157
0.2829,-0.25141
0.28295,-0.25126
0.283,-0.2511
0.28305,-0.25095
0.2831,-0.25079
0.28315,-0.25063
0.2832,-0.25048
0.28325,-0.25032
0.2833,-0.25017
0.28335,-0.25001
0.2834,-0.24985
0.28345,-0.24969
0.2835,-0.24954
0.28355,-0.24938
0.2836,-0.24922
0.28365,-0.24906
0.2837,-0.2489
0.28375,-0.24875
0.2838,-0.24859
0.28385,-0.24843
0.2839,-0.24827
0.28395,-0.24811
0.284,-0.24795
0.28405,-0.24779
0.2841,-0.24763
0.28415,-0.24747
0.2842,-0.2473
0.28425,-0.24714
0.2843,-0.24698
0.28435,-0.24682
0.2844,-0.24666
0.28445,-0.2465
0.2845,-0.24633
0.28455,-0.24617
0.2846,-0.24601
0.28465,-0.24584
0.2847,-0.24568
0.28475,-0.24552
0.2848,-0.24535
0.28485,-0.24519
0.2849,-0.24502
0.28495,-0.24486
0.285,-0.24469
0.28505,-0.24453
0.2851,-0.24436
0.28515,-0.2442
0.2852,-0.24403
0.28525,-0.24386
0.2853,-0.2437
0.28535,-0.24353
0.2854,-0.24336
0.28545,-0.2432
0.2855,-0.24303
0.28555,-0.24286
0.2856,-0.24269
0.28565,-0.24252
0.2857,-0.24236
0.28575,-0.24219
0.2858,-0.24202
0.28585,-0.24185
0.2859,-0.24168
0.28595,-0.24151
0.286,-0.24134
0.28605,-0.24117
0.2861,-0.241
0.28615,-0.24083
0.2862,-0.24066
0.28625,-0.24048
0.2863,-0.24031
0.28635,-0.24014
0.2864,-0.23997
0.28645,-0.2398
0.2865,-0.23962
0.28655,-0.23945
0.2866,-0.23928
0.28665,-0.23911
0.2867,-0.23893
0.28675,-0.23876
0.2868,-0.23858
0.28685,-0.23841
0.2869,-0.23824
0.28695,-0.23806
0.287,-0.23789
0.28705,-0.23771
0.2871,-0.23753
0.28715,-0.23736
0.2872,-0.23718
0.28725,-0.23701
0.2873,-0.23683
0.28735,-0.23665
0.2874,-0.23648
0.28745,-0.2363
0.2875,-0.23612
0.28755,-0.23594
0.2876,-0.23577
0.28765,-0.23559
0.2877,-0.23541
0.28775,-0.23523
0.2878,-0.23505
0.28785,-0.23487
0.2879,-0.23469
0.28795,-0.23451
0.288,-0.23433
0.28805,-0.23415
0.2881,-0.23397
0.28815,-0.23379
0.2882,-0.23361
0.28825,-0.23343
0.2883,-0.23325
0.28835,-0.23307
0.2884,-0.23289
0.28845,-0.23271
0.2885,-0.23252
0.28855,-0.23234
0.2886,-0.23216
0.28865,-0.23198
0.2887,-0.23179
0.28875,-0.23161
0.2888,-0.23143
0.28885,-0.23124
0.2889,-0.23106
0.28895,-0.23087
0.289,-0.23069
0.28905,-0.2305
0.2891,-0.23032
0.28915,-0.23013
0.2892,-0.22995
0.28925,-0.22976
0.2893,-0.22958
0.28935,-0.22939
0.2894,-0.2292
0.28945,-0.22902
0.2895,-0.22883
0.28955,-0.22864
0.2896,-0.22845
0.28965,-0.22827
0.2897,-0.22808
0.28975,-0.22789
0.2898,-0.2277
0.28985,-0.22751
0.2899,-0.22733
0.28995,-0.22714
0.29,-0.22695
0.29005,-0.22676
0.2901,-0.22657
0.29015,-0.22638
0.2902,-0.22619
0.29025,-0.226
0.2903,-0.22581
0.29035,-0.22562
0.2904,-0.22542
0.29045,-0.22523
0.2905,-0.22504
0.29055,-0.22485
0.2906,-0.22466
0.29065,-0.22446
0.2907,-0.22427
0.29075,-0.22408
0.2908,-0.22389
0.29085,-0.22369
0.2909,-0.2235
0.29095,-0.22331
0.291,-0.22311
0.29105,-0.22292
0.2911,-0.22272
0.29115,-0.22253
0.2912,-0.22233
0.29125,-0.22214
0.2913,-0.22194
0.29135,-0.22175
0.2914,-0.22155
0.29145,-0.22136
0.2915,-0.22116
0.29155,-0.22096
0.2916,-0.22077
0.29165,-0.22057
0.2917,-0.22037
0.29175,-0.22018
0.2918,-0.21998
0.29185,-0.21978
0.2919,-0.21958
0.29195,-0.21938
0.292,-0.21919
0.29205,-0.21899
0.2921,-0.21879
0.29215,-0.21859
0.2922,-0.21839
0.29225,-0.21819
0.2923,-0.21799
0.29235,-0.21779
0.2924,-0.21759
0.29245,-0.21739
0.2925,-0.21719
0.29255,-0.21699
0.2926,-0.21679
0.29265,-0.21658
0.2927,-0.21638
0.29275,-0.21618
0.2928,-0.21598
0.29285,-0.21578
0.2929,-0.21557
0.29295,-0.21537
0.293,-0.21517
0.29305,-0.21496
0.2931,-0.21476
0.29315,-0.21456
0.2932,-0.21435
0.29325,-0.21415
0.2933,-0.21395
0.29335,-0.21374
0.2934,-0.21354
0.29345,-0.21333
0.2935,-0.21313
0.29355,-0.21292
0.2936,-0.21271
0.29365,-0.21251
0.2937,-0.2123
0.29375,-0.2121
0.2938,-0.21189
0.29385,-0.21168
0.2939,-0.21148
0.29395,-0.21127
0.294,-0.21106
0.29405,-0.21085
0.2941,-0.21065
0.29415,-0.21044
0.2942,-0.21023
0.29425,-0.21002
0.2943,-0.20981
0.29435,-0.2096
0.2944,-0.20939
0.29445,-0.20918
0.2945,-0.20897
0.29455,-0.20877
0.2946,-0.20856
0.29465,-0.20834
0.2947,-0.20813
0.29475,-0.20792
0.2948,-0.20771
0.29485,-0.2075
0.2949,-0.20729
0.29495,-0.20708
0.295,-0.20687
0.29505,-0.20666
0.2951,-0.20644
0.29515,-0.20623
0.2952,-0.20602
0.29525,-0.20581
0.2953,-0.20559
0.29535,-0.20538
0.2954,-0.20517
0.29545,-0.20495
0.2955,-0.20474
0.29555,-0.20452
0.2956,-0.20431
0.29565,-0.20409
0.2957,-0.20388
0.29575,-0.20367
0.2958,-0.20345
0.29585,-0.20323
0.2959,-0.20302
0.29595,-0.2028
0.296,-0.20259
0.29605,-0.20237
0.2961,-0.20215
0.29615,-0.20194
0.2962,-0.20172
0.29625,-0.2015
0.2963,-0.20129
0.29635,-0.20107
0.2964,-0.20085
0.29645,-0.20063
0.2965,-0.20042
0.29655,-0.2002
0.2966,-0.19998
0.29665,-0.19976
0.2967,-0.19954
0.29675,-0.19932
0.2968,-0.1991
0.29685,-0.19888
0.2969,-0.19866
0.29695,-0.19844
0.297,-0.19822
0.29705,-0.198
0.2971,-0.19778
0.29715,-0.19756
0.2972,-0.19734
0.29725,-0.19712
0.2973,-0.1969
0.29735,-0.19668
0.2974,-0.19645
0.29745,-0.19623
0.2975,-0.19601
0.29755,-0.19579
0.2976,-0.19556
0.29765,-0.19534
0.2977,-0.19512
0.29775,-0.1949
0.2978,-0.19467
0.29785,-0.19445
0.2979,-0.19422
0.29795,-0.194
0.298,-0.19378
0.29805,-0.19355
0.2981,-0.19333
0.29815,-0.1931
0.2982,-0.19288
0.29825,-0.19265
0.2983,-0.19243
0.29835,-0.1922
0.2984,-0.19198
0.29845,-0.19175
0.2985,-0.19152
0.29855,-0.1913
0.2986,-0.19107
0.29865,-0.19084
0.2987,-0.19062
0.29875,-0.19039
0.2988,-0.19016
0.29885,-0.18993
0.2989,-0.18971
0.29895,-0.18948
0.299,-0.18925
0.29905,-0.18902
0.2991,-0.18879
0.29915,-0.18856
0.2992,-0.18833
0.29925,-0.1881
0.2993,-0.18788
0.29935,-0.18765
0.2994,-0.18742
0.29945,-0.18719
0.2995,-0.18696
0.29955,-0.18673
0.2996,-0.18649
0.29965,-0.18626
0.2997,-0.18603
0.29975,-0.1858
0.2998,-0.18557
0.29985,-0.18534
0.2999,-0.18511
0.29995,-0.18487
0.3,-0.18464
0.30005,-0.18441
0.3001,-0.18418
0.30015,-0.18394
0.3002,-0.18371
0.30025,-0.18348
0.3003,-0.18325
0.30035,-0.18301
0.3004,-0.18278
0.30045,-0.18254
0.3005,-0.18231
0.30055,-0.18208
0.3006,-0.18184
0.30065,-0.18161
0.3007,-0.18137
0.30075,-0.18114
0.3008,-0.1809
0.30085,-0.18067
0.3009,-0.18043
0.30095,-0.18019
0.301,-0.17996
0.30105,-0.17972
0.3011,-0.17949
0.30115,-0.17925
0.3012,-0.17901
0.30125,-0.17878
0.3013,-0.17854
0.30135,-0.1783
0.3014,-0.17806
0.30145,-0.17783
0.3015,-0.17759
0.30155,-0.17735
0.3016,-0.17711
0.30165,-0.17687
0.3017,-0.17664
0.30175,-0.1764
0.3018,-0.17616
0.30185,-0.17592
0.3019,-0.17568
0.30195,-0.17544
0.302,-0.1752
0.30205,-0.17496
0.3021,-0.17472
0.30215,-0.17448
0.3022,-0.17424
0.30225,-0.174
0.3023,-0.17376
0.30235,-0.17352
0.3024,-0.17328
0.30245,-0.17303
0.3025,-0.17279
0.30255,-0.17255
0.3026,-0.17231
0.30265,-0.17207
0.3027,-0.17182
0.30275,-0.17158
0.3028,-0.17134
0.30285,-0.1711
0.3029,-0.17085
0.30295,-0.17061
0.303,-0.17037
0.30305,-0.17012
0.3031,-0.16988
0.30315,-0.16964
0.3032,-0.16939
0.30325,-0.16915
0.3033,-0.1689
0.30335,-0.16866
0.3034,-0.16841
0.30345,-0.16817
0.3035,-0.16792
0.30355,-0.16768
0.3036,-0.16743
0.30365,-0.16719
0.3037,-0.16694
0.30375,-0.1667
0.3038,-0.16645
0.30385,-0.1662
0.3039,-0.16596
0.30395,-0.16571
0.304,-0.16546
0.30405,-0.16522
0.3041,-0.16497
0.30415,-0.16472
0.3042,-0.16447
0.30425,-0.16423
0.3043,-0.16398
0.30435,-0.16373
0.3044,-0.16348
0.30445,-0.16323
0.3045,-0.16299
0.30455,-0.16274
0.3046,-0.16249
0.30465,-0.16224
0.3047,-0.16199
0.30475,-0.16174
0.3048,-0.16149
0.30485,-0.16124
0.3049,-0.16099
0.30495,-0.16074
0.305,-0.16049
0.30505,-0.16024
0.3051,-0.15999
0.30515,-0.15974
0.3052,-0.15949
0.30525,-0.15924
0.3053,-0.15898
0.30535,-0.15873
0.3054,-0.15848
0.30545,-0.15823
0.3055,-0.15798
0.30555,-0.15773
0.3056,-0.15747
0.30565,-0.15722
0.3057,-0.15697
0.30575,-0.15672
0.3058,-0.15646
0.30585,-0.15621
0.3059,-0.15596
0.30595,-0.1557
0.306,-0.15545
0.30605,-0.1552
0.3061,-0.15494
0.30615,-0.15469
0.3062,-0.15443
0.30625,-0.15418
0.3063,-0.15392
0.30635,-0.15367
0.3064,-0.15341
0.30645,-0.15316
0.3065,-0.1529
0.30655,-0.15265
0.3066,-0.15239
0.30665,-0.15214
0.3067,-0.15188
0.30675,-0.15162
0.3068,-0.15137
0.30685,-0.15111
0.3069,-0.15086
0.30695,-0.1506
0.307,-0.15034
0.30705,-0.15009
0.3071,-0.14983
0.30715,-0.14957
0.3072,-0.14931
0.30725,-0.14906
0.3073,-0.1488
0.30735,-0.14854
0.3074,-0.14828
0.30745,-0.14802
0.3075,-0.14777
0.30755,-0.14751
0.3076,-0.14725
0.30765,-0.14699
0.3077,-0.14673
0.30775,-0.14647
0.3078,-0.14621
0.30785,-0.14595
0.3079,-0.14569
0.30795,-0.14543
0.308,-0.14517
0.30805,-0.14491
0.3081,-0.14465
0.30815,-0.14439
0.3082,-0.14413
0.30825,-0.14387
0.3083,-0.14361
0.30835,-0.14335
0.3084,-0.14309
0.30845,-0.14283
0.3085,-0.14256
0.30855,-0.1423
0.3086,-0.14204
0.30865,-0.14178
0.3087,-0.14152
0.30875,-0.14125
0.3088,-0.14099
0.30885,-0.14073
0.3089,-0.14047
0.30895,-0.1402
0.309,-0.13994
0.30905,-0.13968
0.3091,-0.13942
0.30915,-0.13915
0.3092,-0.13889
0.30925,-0.13862
0.3093,-0.13836
0.30935,-0.1381
0.3094,-0.13783
0.30945,-0.13757
0.3095,-0.1373
0.30955,-0.13704
0.3096,-0.13677
0.30965,-0.13651
0.3097,-0.13624
0.30975,-0.13598
0.3098,-0.13571
0.30985,-0.13545
0.3099,-0.13518
0.30995,-0.13492
0.31,-0.13465
0.31005,-0.13439
0.3101,-0.13412
0.31015,-0.13385
0.3102,-0.13359
0.31025,-0.13332
0.3103,-0.13305
0.31035,-0.13279
0.3104,-0.13252
0.31045,-0.13225
0.3105,-0.13198
0.31055,-0.13172
0.3106,-0.13145
0.31065,-0.13118
0.3107,-0.13091
0.31075,-0.13065
0.3108,-0.13038
0.31085,-0.13011
0.3109,-0.12984
0.31095,-0.12957
0.311,-0.1293
0.31105,-0.12904
0.3111,-0.12877
0.31115,-0.1285
0.3112,-0.12823
0.31125,-0.12796
0.3113,-0.12769
0.31135,-0.12742
0.3114,-0.12715
0.31145,-0.12688
0.3115,-0.12661
0.31155,-0.12634
0.3116,-0.12607
0.31165,-0.1258
0.3117,-0.12553
0.31175,-0.12526
0.3118,-0.12499
0.31185,-0.12472
0.3119,-0.12444
0.31195,-0.12417
0.312,-0.1239
0.31205,-0.12363
0.3121,-0.12336
0.31215,-0.12309
0.3122,-0.12282
0.31225,-0.12254
0.3123,-0.12227
0.31235,-0.122
0.3124,-0.12173
0.31245,-0.12145
0.3125,-0.12118
0.31255,-0.12091
0.3126,-0.12064
0.31265,-0.12036
0.3127,-0.12009
0.31275,-0.11982
0.3128,-0.11954
0.31285,-0.11927
0.3129,-0.119
0.31295,-0.11872
0.313,-0.11845
0.31305,-0.11817
0.3131,-0.1179
0.31315,-0.11763
0.3132,-0.11735
0.31325,-0.11708
0.3133,-0.1168
0.31335,-0.11653
0.3134,-0.11625
0.31345,-0.11598
0.3135,-0.1157
0.31355,-0.11543
0.3136,-0.11515
0.31365,-0.11488
0.3137,-0.1146
0.31375,-0.11432
0.3138,-0.11405
0.31385,-0.11377
0.3139,-0.1135
0.31395,-0.11322
0.314,-0.11294
0.31405,-0.11267
0.3141,-0.11239
0.31415,-0.11211
0.3142,-0.11184
0.31425,-0.11156
0.3143,-0.11128
0.31435,-0.11101
0.3144,-0.11073
0.31445,-0.11045
0.3145,-0.11017
0.31455,-0.1099
0.3146,-0.10962
0.31465,-0.10934
0.3147,-0.10906
0.31475,-0.10878
0.3148,-0.10851
0.31485,-0.10823
0.3149,-0.10795
0.31495,-0.10767
0.315,-0.10739
0.31505,-0.10711
0.3151,-0.10683
0.31515,-0.10655
0.3152,-0.10627
0.31525,-0.106
0.3153,-0.10572
0.31535,-0.10544
0.3154,-0.10516
0.31545,-0.10488
0.3155,-0.1046
0.31555,-0.10432
0.3156,-0.10404
0.31565,-0.10376
0.3157,-0.10348
0.31575,-0.1032
0.3158,-0.10292
0.31585,-0.10264
0.3159,-0.10235
0.31595,-0.10207
0.316,-0.10179
0.31605,-0.10151
0.3161,-0.10123
0.31615,-0.10095
0.3162,-0.10067
0.31625,-0.10039
0.3163,-0.1001
0.31635,-0.09982
0.3164,-0.09954
0.31645,-0.09926
0.3165,-0.09898
0.31655,-0.0987
0.3166,-0.09841
0.31665,-0.09813
0.3167,-0.09785
0.31675,-0.09757
0.3168,-0.09728
0.31685,-0.097
0.3169,-0.09672
0.31695,-0.09643
0.317,-0.09615
0.31705,-0.09587
0.3171,-0.09559
0.31715,-0.0953
0.3172,-0.09502
0.31725,-0.09473
0.3173,-0.09445
0.31735,-0.09417
0.3174,-0.09388
0.31745,-0.0936
0.3175,-0.09332
0.31755,-0.09303
0.3176,-0.09275
0.31765,-0.09246
0.3177,-0.09218
0.31775,-0.09189
0.3178,-0.09161
0.31785,-0.09132
0.3179,-0.09104
0.31795,-0.09075
0.318,-0.09047
0.31805,-0.09018
0.3181,-0.0899
0.31815,-0.08961
0.3182,-0.08933
0.31825,-0.08904
0.3183,-0.08876
0.31835,-0.08847
0.3184,-0.08819
0.31845,-0.0879
0.3185,-0.08761
0.31855,-0.08733
0.3186,-0.08704
0.31865,-0.08676
0.3187,-0.08647
0.31875,-0.08618
0.3188,-0.0859
0.31885,-0.08561
0.3189,-0.08532
0.31895,-0.08504
0.319,-0.08475
0.31905,-0.08446
0.3191,-0.08417
0.31915,-0.08389
0.3192,-0.0836
0.31925,-0.08331
0.3193,-0.08303
0.31935,-0.08274
0.3194,-0.08245
0.31945,-0.08216
0.3195,-0.08187
0.31955,-0.08159
0.3196,-0.0813
0.31965,-0.08101
0.3197,-0.08072
0.31975,-0.08043
0.3198,-0.08015
0.31985,-0.07986
0.3199,-0.07957
0.31995,-0.07928
0.32,-0.07899
0.32005,-0.0787
0.3201,-0.07841
0.32015,-0.07813
0.3202,-0.07784
0.32025,-0.07755
0.3203,-0.07726
0.32035,-0.07697
0.3204,-0.07668
0.32045,-0.07639
0.3205,-0.0761
0.32055,-0.07581
0.3206,-0.07552
0.32065,-0.07523
0.3207,-0.07494
0.32075,-0.07465
0.3208,-0.07436
0.32085,-0.07407
0.3209,-0.07378
0.32095,-0.07349
0.321,-0.0732
0.32105,-0.07291
0.3211,-0.07262
0.32115,-0.07233
0.3212,-0.07204
0.32125,-0.07175
0.3213,-0.07146
0.32135,-0.07117
0.3214,-0.07088
0.32145,-0.07059
0.3215,-0.07029
0.32155,-0.07
0.3216,-0.06971
0.32165,-0.06942
0.3217,-0.06913
0.32175,-0.06884
0.3218,-0.06855
0.32185,-0.06826
0.3219,-0.06796
0.32195,-0.06767
0.322,-0.06738
0.32205,-0.06709
0.3221,-0.0668
0.32215,-0.0665
0.3222,-0.06621
0.32225,-0.06592
0.3223,-0.06563
0.32235,-0.06534
0.3224,-0.06504
0.32245,-0.06475
0.3225,-0.06446
0.32255,-0.06417
0.3226,-0.06387
0.32265,-0.06358
0.3227,-0.06329
0.32275,-0.063
0.3228,-0.0627
0.32285,-0.06241
0.3229,-0.06212
0.32295,-0.06182
0.323,-0.06153
0.32305,-0.06124
0.3231,-0.06094
0.32315,-0.06065
0.3232,-0.06036
0.32325,-0.06006
0.3233,-0.05977
0.32335,-0.05948
0.3234,-0.05918
0.32345,-0.05889
0.3235,-0.05859
0.32355,-0.0583
0.3236,-0.05801
0.32365,-0.05771
0.3237,-0.05742
0.32375,-0.05712
0.3238,-0.05683
0.32385,-0.05654
0.3239,-0.05624
0.32395,-0.05595
0.324,-0.05565
0.32405,-0.05536
0.3241,-0.05506
0.32415,-0.05477
0.3242,-0.05448
0.32425,-0.05418
0.3243,-0.05389
0.32435,-0.05359
0.3244,-0.0533
0.32445,-0.053
0.3245,-0.05271
0.32455,-0.05241
0.3246,-0.05212
0.32465,-0.05182
0.3247,-0.05153
0.32475,-0.05123
0.3248,-0.05094
0.32485,-0.05064
0.3249,-0.05034
0.32495,-0.05005
0.325,-0.04975
0.32505,-0.04946
0.3251,-0.04916
0.32515,-0.04887
0.3252,-0.04857
0.32525,-0.04827
0.3253,-0.04798
0.32535,-0.04768
0.3254,-0.04739
0.32545,-0.04709
0.3255,-0.04679
0.32555,-0.0465
0.3256,-0.0462
0.32565,-0.04591
0.3257,-0.04561
0.32575,-0.04531
0.3258,-0.04502
0.32585,-0.04472
0.3259,-0.04442
0.32595,-0.04413
0.326,-0.04383
0.32605,-0.04354
0.3261,-0.04324
0.32615,-0.04294
0.3262,-0.04265
0.32625,-0.04235
0.3263,-0.04205
0.32635,-0.04175
0.3264,-0.04146
0.32645,-0.04116
0.3265,-0.04086
0.32655,-0.04057
0.3266,-0.04027
0.32665,-0.03997
0.3267,-0.03968
0.32675,-0.03938
0.3268,-0.03908
0.32685,-0.03878
0.3269,-0.03849
0.32695,-0.03819
0.327,-0.03789
0.32705,-0.03759
0.3271,-0.0373
0.32715,-0.037
0.3272,-0.0367
0.32725,-0.0364
0.3273,-0.03611
0.32735,-0.03581
0.3274,-0.03551
0.32745,-0.03521
0.3275,-0.03492
0.32755,-0.03462
0.3276,-0.03432
0.32765,-0.03402
0.3277,-0.03372
0.32775,-0.03343
0.3278,-0.03313
0.32785,-0.03283
0.3279,-0.03253
0.32795,-0.03223
0.328,-0.03194
0.32805,-0.03164
0.3281,-0.03134
0.32815,-0.03104
0.3282,-0.03074
0.32825,-0.03044
0.3283,-0.03015
0.32835,-0.02985
0.3284,-0.02955
0.32845,-0.02925
0.3285,-0.02895
0.32855,-0.02865
0.3286,-0.02835
0.32865,-0.02806
0.3287,-0.02776
0.32875,-0.02746
0.3288,-0.02716
0.32885,-0.02686
0.3289,-0.02656
0.32895,-0.02626
0.329,-0.02597
0.32905,-0.02567
0.3291,-0.02537
0.32915,-0.02507
0.3292,-0.02477
0.32925,-0.02447
0.3293,-0.02417
0.32935,-0.02387
0.3294,-0.02357
0.32945,-0.02327
0.3295,-0.02298
0.32955,-0.02268
0.3296,-0.02238
0.32965,-0.02208
0.3297,-0.02178
0.32975,-0.02148
0.3298,-0.02118
0.32985,-0.02088
0.3299,-0.02058
0.32995,-0.02028
0.33,-0.01998
0.33005,-0.01968
0.3301,-0.01939
0.33015,-0.01909
0.3302,-0.01879
0.33025,-0.01849
0.3303,-0.01819
0.33035,-0.01789
0.3304,-0.01759
0.33045,-0.01729
0.3305,-0.01699
0.33055,-0.01669
0.3306,-0.01639
0.33065,-0.01609
0.3307,-0.01579
0.33075,-0.01549
0.3308,-0.01519
0.33085,-0.01489
0.3309,-0.01459
0.33095,-0.01429
0.331,-0.01399
0.33105,-0.01369
0.3311,-0.0134
0.33115,-0.0131
0.3312,-0.0128
0.33125,-0.0125
0.3313,-0.0122
0.33135,-0.0119
0.3314,-0.0116
0.33145,-0.0113
